episode,time_h,completed,attempts,errors,err_rate,err_target,mp_r,mp_h,w_hat_r,w_h,wage_parity,prod_parity,profit,lambda_dual,episode_reward,episode_steps,mean_speed,mean_care,buffer_size,critic_loss,actor_loss,alpha,consistency_loss,contrastive_loss,mean_novelty,mean_weight,q_mean,novelty_raw,delta_mpl_cust_pred,delta_mpl_total,delta_mpl_cust,spread,spread_value,s_cust,s_plat,rebate,captured_spread,w_h_indexed,customer_cost,consumer_surplus
13,0.006,0,0,0,0.0,0.0991,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.585,0.565,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7383,-30.8994,-180.0,-30.8994,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
14,0.006,1,1,0,0.0,0.0991,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1417.56,20,0.523,0.597,300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7241,-32.9877,180.0,-32.9877,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
15,0.006,1,1,0,0.0,0.099,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1633.56,20,0.514,0.551,320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7375,-29.9227,0.0,-29.9227,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
16,0.006,0,0,0,0.0,0.0989,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.478,0.46,340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7489,-29.614,-180.0,-29.614,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
17,0.006,0,0,0,0.0,0.0989,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.588,0.478,360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7348,-31.7561,0.0,-31.7561,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
18,0.006,0,0,0,0.0,0.0988,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.535,0.412,380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7357,-31.2796,0.0,-31.2796,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
19,0.006,0,0,0,0.0,0.0987,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.39,0.471,400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7167,-30.5298,0.0,-30.5298,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
20,0.006,1,1,0,0.0,0.0987,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1083.27,20,0.511,0.576,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7227,-30.1516,180.0,-30.1516,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
21,0.006,0,0,0,0.0,0.0986,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.332,0.521,440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7356,-27.1112,-180.0,-27.1112,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
22,0.006,0,0,0,0.0,0.0985,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.509,0.501,460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7232,-29.3009,0.0,-29.3009,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
23,0.006,0,0,0,0.0,0.0985,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.473,0.641,480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7377,-29.0462,0.0,-29.0462,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
24,0.006,2,2,0,0.0,0.0984,360.0,60,108.0,18.0,6.0,6.0,107.9,0.0,1588.4,20,0.651,0.661,500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7328,-28.5348,360.0,-28.5348,90.0,0.5,0.0,1.0,0.0,0.5,18.0,18.0,0.0
25,0.006,0,0,0,0.0,0.0983,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.615,0.43,520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7289,-22.5226,-360.0,-22.5226,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
26,0.006,1,1,0,0.0,0.0983,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,108.84,20,0.498,0.497,540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7226,-27.6111,180.0,-27.6111,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
27,0.006,0,0,0,0.0,0.0982,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.597,0.407,560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7287,-24.5182,-180.0,-24.5182,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
28,0.006,0,0,0,0.0,0.0981,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.467,0.424,580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7322,-26.942,0.0,-26.942,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
29,0.006,1,1,0,0.0,0.0981,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,948.27,20,0.437,0.686,600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7305,-26.5075,180.0,-26.5075,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
30,0.006,1,1,0,0.0,0.098,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,299.87,20,0.497,0.493,620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7203,-23.2321,0.0,-23.2321,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
31,0.006,1,1,0,0.0,0.0979,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1903.56,20,0.557,0.456,640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7286,-22.9663,0.0,-22.9663,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
32,0.006,0,0,0,0.0,0.0979,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.503,0.424,660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7282,-22.6104,-180.0,-22.6104,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
33,0.006,0,0,0,0.0,0.0978,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.396,0.498,680,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.737,-25.1194,0.0,-25.1194,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
34,0.006,0,1,1,1.0,0.0977,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.009,-2.0,20,0.499,0.521,700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73,-24.6533,0.0,-24.6533,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
35,0.006,0,0,0,0.0,0.0977,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.008,-2.0,20,0.52,0.439,720,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7446,-24.4363,0.0,-24.4363,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
36,0.006,0,0,0,0.0,0.0976,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0071,-2.0,20,0.487,0.416,740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7193,-23.7815,0.0,-23.7815,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
37,0.006,0,0,0,0.0,0.0975,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0061,-2.0,20,0.609,0.561,760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7406,-23.6485,0.0,-23.6485,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
38,0.006,1,1,0,0.0,0.0975,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0051,1083.27,20,0.584,0.475,780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.725,-23.1184,180.0,-23.1184,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
39,0.006,0,0,0,0.0,0.0974,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0041,-2.0,20,0.505,0.535,800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7289,-20.055,-180.0,-20.055,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
40,0.006,0,0,0,0.0,0.0973,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0032,-2.0,20,0.529,0.428,820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7275,-22.4896,0.0,-22.4896,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
41,0.006,1,1,0,0.0,0.0973,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0022,828.27,20,0.496,0.526,840,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.734,-22.2109,180.0,-22.2109,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
42,0.006,1,1,0,0.0,0.0972,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0012,1083.27,20,0.481,0.373,860,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7487,-19.2254,0.0,-19.2254,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
43,0.006,0,0,0,0.0,0.0971,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0003,-2.0,20,0.489,0.355,880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7337,-18.7988,-180.0,-18.7988,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
44,0.006,1,1,0,0.0,0.0971,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,948.27,20,0.552,0.54,900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7241,-21.1869,180.0,-21.1869,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
45,0.006,0,0,0,0.0,0.097,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.536,0.595,920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.717,-18.0622,-180.0,-18.0622,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
46,0.006,0,0,0,0.0,0.0969,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.363,0.491,940,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7257,-20.5944,0.0,-20.5944,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
47,0.006,0,0,0,0.0,0.0969,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.452,0.531,960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,-20.503,0.0,-20.503,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
48,0.006,1,1,0,0.0,0.0968,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,532.09,20,0.506,0.534,980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.732,-20.0202,180.0,-20.0202,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
49,0.006,1,1,0,0.0,0.0967,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1417.56,20,0.405,0.554,1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7483,-17.0712,0.0,-17.0712,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
50,0.006,1,1,0,0.0,0.0967,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,52.0,20,0.495,0.593,1020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7181,-16.5812,0.0,-16.5812,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
51,0.006,0,0,0,0.0,0.0966,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.445,0.587,1040,5174.78125,-0.122337,0.1,0.0,0.0,0.5,1.0,-0.01,0.7281,-16.4034,-180.0,-16.4034,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
52,0.006,1,1,0,0.0,0.0965,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,2803.56,20,0.539,0.611,1060,6558.831055,-0.140621,0.0999,0.0,0.0,0.5,1.0,0.01,0.7393,-19.0016,180.0,-19.0016,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
53,0.006,1,1,0,0.0,0.0965,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,299.87,20,0.557,0.649,1080,6592.548828,-0.158584,0.0999,0.0,0.0,0.5,1.0,0.03,0.7352,-15.8948,0.0,-15.8948,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
54,0.006,0,0,0,0.0,0.0964,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.648,0.515,1100,6590.619141,-0.181156,0.0999,0.0,0.0,0.5,1.0,0.05,0.7252,-15.5809,-180.0,-15.5809,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
55,0.006,1,1,0,0.0,0.0963,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,108.84,20,0.515,0.51,1120,6600.710449,-0.19596,0.0999,0.0,0.0,0.5,1.0,0.06,0.7476,-18.271,180.0,-18.271,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
56,0.006,1,1,0,0.0,0.0963,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,1633.56,20,0.483,0.371,1140,6990.875,-0.217243,0.0998,0.0,0.0,0.5,1.0,0.08,0.7461,-15.1705,0.0,-15.1705,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
57,0.006,0,0,0,0.0,0.0962,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.474,0.378,1160,6988.975586,-0.237558,0.0998,0.0,0.0,0.5,1.0,0.1,0.7387,-14.8864,-180.0,-14.8864,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
58,0.006,1,1,0,0.0,0.0961,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,299.87,20,0.495,0.634,1180,7022.100586,-0.258424,0.0998,0.0,0.0,0.5,1.0,0.13,0.726,-17.3404,180.0,-17.3404,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
59,0.006,0,0,0,0.0,0.0961,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.639,0.565,1200,7019.77832,-0.281157,0.0997,0.0,0.0,0.5,1.0,0.15,0.7285,-14.3422,-180.0,-14.3422,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
60,0.006,1,1,0,0.0,0.096,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,108.84,20,0.465,0.44,1220,7028.950684,-0.306195,0.0997,0.0,0.0,0.5,1.0,0.17,0.7448,-17.0001,180.0,-17.0001,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
61,0.006,0,0,0,0.0,0.0959,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.331,0.535,1240,7026.884766,-0.332943,0.0997,0.0,0.0,0.5,1.0,0.2,0.7269,-13.8297,-180.0,-13.8297,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
62,0.006,0,0,0,0.0,0.0959,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.477,0.572,1260,7023.911133,-0.35693,0.0996,0.0,0.0,0.5,1.0,0.22,0.7409,-16.4708,0.0,-16.4708,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
63,0.006,0,0,0,0.0,0.0958,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.478,0.604,1280,7021.176758,-0.384852,0.0996,0.0,0.0,0.5,1.0,0.25,0.7398,-16.2079,0.0,-16.2079,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
64,0.006,0,0,0,0.0,0.0957,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.414,0.569,1300,7018.40625,-0.414766,0.0996,0.0,0.0,0.5,1.0,0.28,0.7291,-15.8821,0.0,-15.8821,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
65,0.006,0,0,0,0.0,0.0957,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.499,0.544,1320,7015.049805,-0.446606,0.0996,0.0,0.0,0.5,1.0,0.31,0.7295,-15.6413,0.0,-15.6413,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
66,0.006,0,1,1,1.0,0.0956,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.009,-2.0,20,0.542,0.564,1340,7012.456055,-0.481124,0.0995,0.0,0.0,0.5,1.0,0.35,0.7338,-15.4308,0.0,-15.4308,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
67,0.006,2,2,0,0.0,0.0955,360.0,60,108.0,18.0,6.0,6.0,107.9,0.0081,1528.4,20,0.667,0.502,1360,7343.970703,-0.516905,0.0995,0.0,0.0,0.5,1.0,0.38,0.7311,-15.1759,360.0,-15.1759,90.0,0.5,0.0,1.0,0.0,0.5,18.0,18.0,0.0
68,0.006,0,0,0,0.0,0.0955,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0071,-2.0,20,0.465,0.548,1380,7340.396484,-0.553193,0.0995,0.0,0.0,0.5,1.0,0.42,0.7297,-9.4129,-360.0,-9.4129,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
69,0.006,1,1,0,0.0,0.0954,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0062,168.84,20,0.516,0.518,1400,7354.69873,-0.595772,0.0994,0.0,0.0,0.5,1.0,0.46,0.7355,-14.8228,180.0,-14.8228,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
70,0.006,0,0,0,0.0,0.0953,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0052,-2.0,20,0.454,0.433,1420,7350.205566,-0.63966,0.0994,0.0,0.0,0.5,1.0,0.5,0.7269,-11.7775,-180.0,-11.7775,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
71,0.006,1,1,0,0.0,0.0953,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0043,232.37,20,0.449,0.565,1440,7371.84668,-0.686064,0.0994,0.0,0.0,0.5,1.0,0.55,0.726,-14.3431,180.0,-14.3431,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
72,0.006,2,2,0,0.0,0.0952,360.0,60,108.0,18.0,6.0,6.0,107.9,0.0033,2657.12,20,0.494,0.626,1460,8378.494141,-0.735828,0.0993,0.0,0.0,0.5,1.0,0.6,0.7467,-11.4753,180.0,-11.4753,90.0,0.5,0.0,1.0,0.0,0.5,18.0,18.0,0.0
73,0.006,1,1,0,0.0,0.0951,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0024,948.27,20,0.452,0.473,1480,8521.558594,-0.788611,0.0993,0.0,0.0,0.5,1.0,0.66,0.7476,-8.4962,-180.0,-8.4962,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
74,0.006,0,0,0,0.0,0.0951,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0014,-2.0,20,0.547,0.493,1500,8520.400391,-0.845508,0.0993,0.0,0.0,0.5,1.0,0.71,0.7492,-11.1774,-180.0,-11.1774,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
75,0.006,0,0,0,0.0,0.095,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0005,-2.0,20,0.432,0.625,1520,8513.580078,-0.906228,0.0993,0.0,0.0,0.5,1.0,0.77,0.7225,-13.6542,0.0,-13.6542,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
76,0.006,1,1,0,0.0,0.0949,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,2803.56,20,0.564,0.655,1540,9854.923828,-0.971901,0.0992,0.0,0.0,0.5,1.0,0.84,0.7407,-13.5532,180.0,-13.5532,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
77,0.006,1,1,0,0.0,0.0949,180.0,60,54.0,18.0,3.0,3.0,53.9,0.0,948.27,20,0.518,0.5,1560,9992.607422,-1.040145,0.0992,0.0,0.0,0.5,1.0,0.91,0.7564,-10.6246,0.0,-10.6246,36.0,0.2,0.0,1.0,0.0,0.2,18.0,18.0,0.0
78,0.006,0,0,0,0.0,0.0948,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.574,0.431,1580,9990.626953,-1.11388,0.0992,0.0,0.0,0.5,1.0,0.98,0.7521,-10.4392,-180.0,-10.4392,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
79,0.006,2,2,0,0.0,0.0947,360.0,60,108.0,18.0,6.0,6.0,107.9,0.0,1951.65,20,0.506,0.604,1600,10464.929688,-1.193271,0.0991,0.0,0.0,0.5,1.0,1.06,0.7312,-12.9764,360.0,-12.9764,90.0,0.5,0.0,1.0,0.0,0.5,18.0,18.0,0.0
80,0.006,0,0,0,0.0,0.0947,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.482,0.522,1620,10476.572266,-1.276067,0.0991,0.0,0.0,0.5,1.0,1.15,0.717,-7.2115,-360.0,-7.2115,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
81,0.006,0,0,0,0.0,0.0946,0.0,60,0.0,18.0,0.0,0.0,-0.1,0.0,-2.0,20,0.489,0.572,1640,10464.296875,-1.365951,0.0991,0.0,0.0,0.5,1.0,1.24,0.729,-12.6182,0.0,-12.6182,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0
